0.05000	0.05000	0.00900	0.02286	24	359	0.12378
0.05000	0.05000	0.00478	0.03071	15	320	0.11821
0.05000	0.05000	0.04868	0.03350	66	269	0.00599
0.05000	0.05000	0.01524	0.03427	38	297	0.15199
0.05000	0.05000	0.00768	0.03654	50	285	0.08658
0.05000	0.05000	0.00641	0.03854	3	332	0.08333
0.05000	0.05000	0.00780	0.04164	1	336	0.08788
0.05000	0.05000	0.04661	0.04194	48	287	0.01727
0.05000	0.05000	0.01684	0.04238	24	311	0.24795
0.05000	0.05000	0.02164	0.04258	9	326	0.07702
0.05000	0.05000	0.00906	0.08725	15	350	0.06834
0.05000	0.05000	0.01885	0.12508	56	279	0.05183
0.05000	0.05000	0.01307	0.13625	61	274	0.08559
0.05000	0.05000	0.01752	0.14675	53	282	0.06134
0.05000	0.05000	0.00300	0.16564	16	319	0.03137
0.05000	0.05000	0.00299	0.17016	1	336	0.03133
0.05000	0.05000	0.00962	0.17028	22	357	0.07238
0.05000	0.05000	0.01415	0.29572	41	294	0.08304
0.05000	0.05000	0.04201	0.30431	62	273	0.00526
0.05000	0.05000	0.03392	0.45375	44	291	0.00952
