2	100	0.05000	-0.47358	0.00072	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
3	100	0.05000	-0.38888	0.00065	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
4	100	0.05000	-0.29130	0.00049	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
5	100	0.05000	-0.21682	0.00046	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
6	100	0.05000	-0.21911	0.00026	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
7	100	0.05000	-0.26799	0.00035	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
8	100	0.05000	-0.17507	0.00023	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
9	100	0.05000	-0.20402	0.00021	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
10	100	0.05000	-0.17870	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
11	100	0.05000	-0.14978	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
12	100	0.05000	-0.19194	0.00021	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
13	100	0.05000	-0.20396	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
14	100	0.05000	-0.16941	0.00020	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
15	100	0.05000	-0.12270	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
16	100	0.05000	-0.12684	0.00021	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
17	100	0.05000	-0.12792	0.00020	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
18	100	0.05000	-0.14412	0.00024	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
19	100	0.05000	-0.14302	0.00023	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
20	100	0.05000	-0.05312	0.00023	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
21	100	0.05000	-0.07334	0.00028	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
22	100	0.05000	-0.08803	0.00023	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
23	100	0.05000	-0.09818	0.00021	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
24	100	0.05000	-0.18167	0.00020	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
25	100	0.05000	-0.10563	0.00025	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
26	100	0.05000	-0.11696	0.00019	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
27	100	0.05000	-0.08922	0.00029	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
28	100	0.05000	-0.17415	0.00036	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
29	100	0.05000	-0.17281	0.00028	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
30	100	0.05000	-0.09417	0.00022	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
31	100	0.05000	-0.08710	0.00019	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
32	100	0.05000	-0.12590	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
33	100	0.05000	-0.09704	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
34	100	0.05000	-0.12179	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
35	100	0.05000	-0.03412	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
36	100	0.05000	-0.14186	0.00018	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
37	100	0.05000	-0.17436	0.00023	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
38	100	0.05000	-0.11014	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
39	100	0.05000	-0.05809	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
40	100	0.05000	-0.14736	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
41	100	0.05000	-0.09010	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
42	100	0.05000	-0.14721	0.00022	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
43	100	0.05000	-0.13038	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
44	100	0.05000	-0.09232	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
45	100	0.05000	-0.13129	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
46	100	0.05000	-0.08129	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
47	100	0.05000	-0.06527	0.00020	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
48	100	0.05000	-0.01255	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
49	100	0.05000	-0.14049	0.00028	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
50	100	0.05000	-0.01392	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
