0.05000	0.05000	0.00478	0.03071	15	320	0.10194
0.05000	0.05000	0.00768	0.03654	50	285	0.07466
0.05000	0.05000	0.00780	0.04164	1	336	0.07578
0.05000	0.05000	0.04661	0.04194	48	287	0.01489
0.05000	0.05000	0.01684	0.04238	24	311	0.21382
0.05000	0.05000	0.01274	0.04420	8	343	0.15839
0.05000	0.05000	0.01094	0.04449	31	304	0.11152
0.05000	0.05000	0.01806	0.05541	47	288	0.08595
0.05000	0.05000	0.01708	0.05718	35	300	0.08595
0.05000	0.05000	0.03593	0.06052	45	290	0.07709
0.05000	0.05000	0.00423	0.06161	22	313	0.02935
0.05000	0.05000	0.02065	0.06540	61	274	0.06021
0.05000	0.05000	0.01544	0.07266	2	333	0.08025
0.05000	0.05000	0.04445	0.09717	64	271	0.00558
0.05000	0.05000	0.01410	0.13256	36	299	0.06782
0.05000	0.05000	0.01252	0.16478	55	280	0.05930
0.05000	0.05000	0.01970	0.26220	56	279	0.06351
0.05000	0.05000	0.01673	0.34666	36	299	0.07374
0.05000	0.05000	0.02042	0.40388	63	272	0.05940
0.05000	0.05000	0.01154	0.48909	47	288	0.05345
