0.05000	0.05000	0.00478	0.03071	15	320	0.10835
0.05000	0.05000	0.04868	0.03350	66	269	0.00549
0.05000	0.05000	0.00768	0.03654	50	285	0.07935
0.05000	0.05000	0.00641	0.03854	3	332	0.07638
0.05000	0.05000	0.00780	0.04164	1	336	0.08055
0.05000	0.05000	0.04661	0.04194	48	287	0.01583
0.05000	0.05000	0.01684	0.04238	24	311	0.22727
0.05000	0.05000	0.01274	0.04420	8	343	0.16835
0.05000	0.05000	0.01094	0.04449	31	304	0.11854
0.05000	0.05000	0.00897	0.05219	13	348	0.11988
0.05000	0.05000	0.01806	0.05541	47	288	0.04500
0.05000	0.05000	0.01265	0.11804	60	275	0.07009
0.05000	0.05000	0.01795	0.19831	63	272	0.04223
0.05000	0.05000	0.01040	0.24303	26	309	0.06333
0.05000	0.05000	0.01385	0.26154	43	292	0.06757
0.05000	0.05000	0.00734	0.28324	26	309	0.04322
0.05000	0.05000	0.01339	0.46157	41	294	0.06904
0.05000	0.05000	0.03612	0.53186	27	308	0.00514
0.05000	0.05000	0.00800	0.54282	38	297	0.04753
0.05000	0.05000	0.00898	0.65259	38	297	0.05422
