0.05000	0.05000	0.00900	0.02286	24	359	0.12378
0.05000	0.05000	0.00478	0.03071	15	320	0.11821
0.05000	0.05000	0.04868	0.03350	66	269	0.00599
0.05000	0.05000	0.01524	0.03427	38	297	0.15199
0.05000	0.05000	0.00768	0.03654	50	285	0.08658
0.05000	0.05000	0.00641	0.03854	3	332	0.08333
0.05000	0.05000	0.00780	0.04164	1	336	0.08788
0.05000	0.05000	0.04661	0.04194	48	287	0.01727
0.05000	0.05000	0.01684	0.04238	24	311	0.24795
0.05000	0.05000	0.02164	0.04258	9	326	0.07702
0.05000	0.05000	0.02371	0.05966	45	290	0.04621
0.05000	0.05000	0.03441	0.06036	67	268	0.01543
0.05000	0.05000	0.04179	0.07848	43	292	0.00900
0.05000	0.05000	0.03070	0.08829	49	286	0.02145
0.05000	0.05000	0.04564	0.11506	66	269	0.00711
0.05000	0.05000	0.01693	0.19088	31	304	0.11096
0.05000	0.05000	0.01401	0.20621	34	301	0.14105
0.05000	0.05000	0.00266	0.21838	12	347	0.05069
0.05000	0.05000	0.00173	0.22471	42	293	0.04508
0.05000	0.05000	0.00301	0.32997	43	292	0.05302
