0.05000	0.05000	0.00900	0.02286	24	359	0.17377
0.05000	0.05000	0.01235	0.02539	7	328	0.17641
0.05000	0.05000	0.02566	0.02754	49	286	0.05587
0.05000	0.05000	0.02692	0.02913	59	276	0.05399
0.05000	0.05000	0.00478	0.03071	15	320	0.16596
0.05000	0.05000	0.04107	0.03297	43	292	0.01590
0.05000	0.05000	0.04868	0.03350	66	269	0.00841
0.05000	0.05000	0.01524	0.03427	38	297	0.21338
0.05000	0.05000	0.04241	0.03469	16	319	0.01476
0.05000	0.05000	0.00768	0.03654	50	285	0.12155
0.05000	0.05000	0.00641	0.03854	3	332	0.05513
0.05000	0.05000	0.04223	0.06068	28	307	0.00680
0.05000	0.05000	0.01831	0.06485	57	278	0.06316
0.05000	0.05000	0.00056	0.09061	13	348	0.03470
0.05000	0.05000	0.00915	0.17560	14	349	0.09265
0.05000	0.05000	0.01434	0.18412	28	307	0.09457
0.05000	0.05000	0.03452	0.20675	40	295	0.01161
0.05000	0.05000	0.02026	0.23054	38	297	0.04966
0.05000	0.05000	0.01901	0.28639	65	270	0.05798
0.05000	0.05000	0.00538	0.34388	41	294	0.06253
