0.05000	0.05000	0.00900	0.02286	24	359	0.19134
0.05000	0.05000	0.01235	0.02539	7	328	0.19424
0.05000	0.05000	0.02566	0.02754	49	286	0.06152
0.05000	0.05000	0.02692	0.02913	59	276	0.05945
0.05000	0.05000	0.03607	0.03031	51	284	0.03274
0.05000	0.05000	0.00478	0.03071	15	320	0.18273
0.05000	0.05000	0.04107	0.03297	43	292	0.01751
0.05000	0.05000	0.04868	0.03350	66	269	0.00926
0.05000	0.05000	0.01524	0.03427	38	297	0.23496
0.05000	0.05000	0.04241	0.03469	16	319	0.01625
0.05000	0.05000	0.00682	0.17341	19	316	0.05506
0.05000	0.05000	0.01579	0.18814	54	281	0.09216
0.05000	0.05000	0.04357	0.21830	59	276	0.00931
0.05000	0.05000	0.00316	0.22624	8	327	0.03767
0.05000	0.05000	0.00630	0.24485	60	275	0.05219
0.05000	0.05000	0.03404	0.26154	40	295	0.01852
0.05000	0.05000	0.02133	0.27883	60	275	0.06360
0.05000	0.05000	0.03668	0.30893	0	335	0.01500
0.05000	0.05000	0.01546	0.35106	54	281	0.09271
0.05000	0.05000	0.00829	0.40761	28	307	0.06379
