0.05000	0.05000	0.00900	0.02286	24	359	0.16376
0.05000	0.05000	0.01235	0.02539	7	328	0.16625
0.05000	0.05000	0.02692	0.02913	59	276	0.05088
0.05000	0.05000	0.00478	0.03071	15	320	0.15640
0.05000	0.05000	0.04107	0.03297	43	292	0.01499
0.05000	0.05000	0.04868	0.03350	66	269	0.00793
0.05000	0.05000	0.01524	0.03427	38	297	0.20109
0.05000	0.05000	0.04241	0.03469	16	319	0.01391
0.05000	0.05000	0.00768	0.03654	50	285	0.11455
0.05000	0.05000	0.00641	0.03854	3	332	0.11025
0.05000	0.05000	0.00780	0.04164	1	336	0.06069
0.05000	0.05000	0.04661	0.04194	48	287	0.01192
0.05000	0.05000	0.02590	0.13072	5	340	0.02584
0.05000	0.05000	0.03650	0.16511	56	279	0.01059
0.05000	0.05000	0.03909	0.23953	43	292	0.00887
0.05000	0.05000	0.01531	0.24050	43	292	0.07554
0.05000	0.05000	0.01551	0.29589	52	283	0.07441
0.05000	0.05000	0.00676	0.44077	44	291	0.06790
0.05000	0.05000	0.00530	0.44564	9	326	0.05899
0.05000	0.05000	0.01370	0.44708	26	309	0.08325
