0.05000	0.05000	0.00669	0.01468	12	323	0.12605
0.05000	0.05000	0.00900	0.02286	24	359	0.17689
0.05000	0.05000	0.01235	0.02539	7	328	0.17958
0.05000	0.05000	0.00912	0.02723	23	312	0.15337
0.05000	0.05000	0.02566	0.02754	49	286	0.05688
0.05000	0.05000	0.02777	0.02796	19	316	0.03689
0.05000	0.05000	0.02692	0.02913	59	276	0.05496
0.05000	0.05000	0.03607	0.03031	51	284	0.03026
0.05000	0.05000	0.00478	0.03071	15	320	0.16894
0.05000	0.05000	0.04107	0.03297	43	292	0.01619
0.05000	0.05000	0.04868	0.03350	66	269	0.00441
0.05000	0.05000	0.02036	0.07580	60	275	0.04135
0.05000	0.05000	0.01177	0.10687	36	299	0.07324
0.05000	0.05000	0.00809	0.19018	46	289	0.06048
0.05000	0.05000	0.00777	0.22398	53	282	0.05884
0.05000	0.05000	0.02392	0.23035	47	288	0.02806
0.05000	0.05000	0.01065	0.34280	44	291	0.07112
0.05000	0.05000	0.01534	0.37112	57	278	0.06624
0.05000	0.05000	0.00572	0.37481	40	295	0.04822
0.05000	0.05000	0.00235	0.67617	0	335	0.03347
