0.05000	0.05000	0.00478	0.03071	15	320	0.11153
0.05000	0.05000	0.04868	0.03350	66	269	0.00565
0.05000	0.05000	0.01524	0.03427	38	297	0.14340
0.05000	0.05000	0.00768	0.03654	50	285	0.08168
0.05000	0.05000	0.00641	0.03854	3	332	0.07862
0.05000	0.05000	0.00780	0.04164	1	336	0.08291
0.05000	0.05000	0.04661	0.04194	48	287	0.01629
0.05000	0.05000	0.01684	0.04238	24	311	0.23394
0.05000	0.05000	0.02164	0.04258	9	326	0.07267
0.05000	0.05000	0.01274	0.04420	8	343	0.17330
0.05000	0.05000	0.01094	0.04449	31	304	0.05814
0.05000	0.05000	0.00080	0.05192	66	401	0.02504
0.05000	0.05000	0.03566	0.06235	46	289	0.00762
0.05000	0.05000	0.01365	0.07789	18	317	0.09932
0.05000	0.05000	0.01875	0.12027	17	318	0.05328
0.05000	0.05000	0.01272	0.17453	24	311	0.10266
0.05000	0.05000	0.00368	0.23126	12	347	0.03732
0.05000	0.05000	0.00362	0.23870	29	364	0.03700
0.05000	0.05000	0.04547	0.44705	52	283	0.00392
0.05000	0.05000	0.01367	0.65700	53	282	0.09921
