0.05000	0.05000	0.00900	0.02286	24	359	0.17377
0.05000	0.05000	0.01235	0.02539	7	328	0.17641
0.05000	0.05000	0.02566	0.02754	49	286	0.05587
0.05000	0.05000	0.02692	0.02913	59	276	0.05399
0.05000	0.05000	0.00478	0.03071	15	320	0.16596
0.05000	0.05000	0.04107	0.03297	43	292	0.01590
0.05000	0.05000	0.04868	0.03350	66	269	0.00841
0.05000	0.05000	0.01524	0.03427	38	297	0.21338
0.05000	0.05000	0.04241	0.03469	16	319	0.01476
0.05000	0.05000	0.00768	0.03654	50	285	0.12155
0.05000	0.05000	0.00500	0.05156	29	306	0.07275
0.05000	0.05000	0.04439	0.06994	30	305	0.00998
0.05000	0.05000	0.04541	0.10048	53	282	0.00940
0.05000	0.05000	0.02463	0.16948	54	281	0.05132
0.05000	0.05000	0.03518	0.24330	20	315	0.01879
0.05000	0.05000	0.01698	0.29733	40	295	0.11872
0.05000	0.05000	0.04172	0.33624	65	270	0.01178
0.05000	0.05000	0.02408	0.37747	40	295	0.05460
0.05000	0.05000	0.01994	0.38945	31	304	0.08798
0.05000	0.05000	0.00399	0.39478	35	370	0.06469
