0.05000	0.05000	0.00900	0.02286	24	359	0.17096
0.05000	0.05000	0.02692	0.02913	59	276	0.05312
0.05000	0.05000	0.00478	0.03071	15	320	0.16327
0.05000	0.05000	0.04868	0.03350	66	269	0.00827
0.05000	0.05000	0.01524	0.03427	38	297	0.20994
0.05000	0.05000	0.04241	0.03469	16	319	0.01452
0.05000	0.05000	0.00768	0.03654	50	285	0.11958
0.05000	0.05000	0.00641	0.03854	3	332	0.11510
0.05000	0.05000	0.00780	0.04164	1	336	0.12138
0.05000	0.05000	0.04661	0.04194	48	287	0.02385
0.05000	0.05000	0.01684	0.04238	24	311	0.12398
0.05000	0.05000	0.02164	0.04258	9	326	0.03851
0.05000	0.05000	0.00814	0.11454	20	315	0.06310
0.05000	0.05000	0.00664	0.11746	0	335	0.05215
0.05000	0.05000	0.01631	0.13005	12	347	0.07211
0.05000	0.05000	0.01843	0.21302	43	292	0.05615
0.05000	0.05000	0.00501	0.21410	9	326	0.04196
0.05000	0.05000	0.00999	0.21756	20	315	0.07686
0.05000	0.05000	0.00188	0.23235	22	357	0.02791
0.05000	0.05000	0.01151	0.33251	9	326	0.08528
