0.05000	0.05000	0.00669	0.01468	12	323	0.12973
0.05000	0.05000	0.00900	0.02286	24	359	0.18205
0.05000	0.05000	0.01235	0.02539	7	328	0.18481
0.05000	0.05000	0.00912	0.02723	23	312	0.15784
0.05000	0.05000	0.02566	0.02754	49	286	0.05854
0.05000	0.05000	0.02692	0.02913	59	276	0.05656
0.05000	0.05000	0.03607	0.03031	51	284	0.03115
0.05000	0.05000	0.00478	0.03071	15	320	0.17386
0.05000	0.05000	0.04107	0.03297	43	292	0.01666
0.05000	0.05000	0.04868	0.03350	66	269	0.00881
0.05000	0.05000	0.01524	0.03427	38	297	0.10488
0.05000	0.05000	0.01719	0.09482	54	281	0.07735
0.05000	0.05000	0.01925	0.09991	42	293	0.06355
0.05000	0.05000	0.00711	0.15842	41	294	0.06055
0.05000	0.05000	0.02911	0.17432	52	283	0.02183
0.05000	0.05000	0.04815	0.19467	50	285	0.00550
0.05000	0.05000	0.01638	0.26203	67	268	0.08228
0.05000	0.05000	0.00152	0.29410	28	363	0.03236
0.05000	0.05000	0.01799	0.39758	32	303	0.07207
0.05000	0.05000	0.03789	0.48820	32	303	0.01045
